"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Virginia","MANASSAS","KHEF","CHANTILLY AIR JET CENTER","1","499","16-Mar-26","5.27145","0.27329","5.54474",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced: There OWN RAMP RIGHT OFF OF YANKEE and they can fuel anywhere else except on APP JET Center 3) Additional Information: OPERATION HOURS: 0600 - 2200L 7 DAYS, Call FBO for fees. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MANASSAS","KHEF","CHANTILLY AIR JET CENTER","500","999","16-Mar-26","5.22145","0.27329","5.49474",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced: There OWN RAMP RIGHT OFF OF YANKEE and they can fuel anywhere else except on APP JET Center 3) Additional Information: OPERATION HOURS: 0600 - 2200L 7 DAYS, Call FBO for fees. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MANASSAS","KHEF","CHANTILLY AIR JET CENTER","1000","1499","16-Mar-26","5.17145","0.27329","5.44474",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced: There OWN RAMP RIGHT OFF OF YANKEE and they can fuel anywhere else except on APP JET Center 3) Additional Information: OPERATION HOURS: 0600 - 2200L 7 DAYS, Call FBO for fees. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MANASSAS","KHEF","CHANTILLY AIR JET CENTER","1500","1999","16-Mar-26","5.12145","0.27329","5.39474",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced: There OWN RAMP RIGHT OFF OF YANKEE and they can fuel anywhere else except on APP JET Center 3) Additional Information: OPERATION HOURS: 0600 - 2200L 7 DAYS, Call FBO for fees. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MANASSAS","KHEF","CHANTILLY AIR JET CENTER","2000","999999999","16-Mar-26","5.07145","0.27329","5.34474",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced: There OWN RAMP RIGHT OFF OF YANKEE and they can fuel anywhere else except on APP JET Center 3) Additional Information: OPERATION HOURS: 0600 - 2200L 7 DAYS, Call FBO for fees. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","1","300","17-Mar-26","10.3854996","0.27329","10.65879",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","301","600","17-Mar-26","10.1046996","0.27329","10.37799",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","601","900","17-Mar-26","9.8238996","0.27329","10.09719",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","901","1200","17-Mar-26","9.5430996","0.27329","9.81639",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","1201","1500","17-Mar-26","9.2505996","0.27329","9.52389",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","1501","2500","17-Mar-26","8.9697996","0.27329","9.24309",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","2501","5000","17-Mar-26","8.1858996","0.27329","8.45919",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","5001","7500","17-Mar-26","7.3902996","0.27329","7.66359",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","ATLANTIC AVIATION","7501","999999999","17-Mar-26","6.6063996","0.27329","6.87969",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","STERLING","KIAD","SIGNATURE FLIGHT SUPPORT","1","500","16-Mar-26","10.84065","0.27329","11.11394",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: FBO Ramp and Whiskey Ramp 3) Additional Information: UNICOM 122.95.....ASRI 131.875 4) Operating Hours: 24 / 7 5) GFL Specific Notes: Jet-A & Avgas available.....Prist for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","STERLING","KIAD","SIGNATURE FLIGHT SUPPORT","501","1200","16-Mar-26","10.78045","0.27329","11.05374",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: FBO Ramp and Whiskey Ramp 3) Additional Information: UNICOM 122.95.....ASRI 131.875 4) Operating Hours: 24 / 7 5) GFL Specific Notes: Jet-A & Avgas available.....Prist for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","STERLING","KIAD","SIGNATURE FLIGHT SUPPORT","1201","5000","16-Mar-26","10.53945","0.27329","10.81274",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: FBO Ramp and Whiskey Ramp 3) Additional Information: UNICOM 122.95.....ASRI 131.875 4) Operating Hours: 24 / 7 5) GFL Specific Notes: Jet-A & Avgas available.....Prist for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","STERLING","KIAD","SIGNATURE FLIGHT SUPPORT","5001","10000","16-Mar-26","10.05755","0.27329","10.33084",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: FBO Ramp and Whiskey Ramp 3) Additional Information: UNICOM 122.95.....ASRI 131.875 4) Operating Hours: 24 / 7 5) GFL Specific Notes: Jet-A & Avgas available.....Prist for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","STERLING","KIAD","SIGNATURE FLIGHT SUPPORT","10001","999999999","16-Mar-26","9.57555","0.27329","9.84884",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: FBO Ramp and Whiskey Ramp 3) Additional Information: UNICOM 122.95.....ASRI 131.875 4) Operating Hours: 24 / 7 5) GFL Specific Notes: Jet-A & Avgas available.....Prist for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","LEESBURG","KJYO","KUHN JET CENTER","1","999999999","16-Mar-26","6.21503","0.27329","6.48832",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Virginia","LYNCHBURG","KLYH","FREEDOM AVIATION","1","999999999","10-Mar-26","6.06947","0.27329","6.34276",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None is required but is appreciated 2) Ramps serviced: Only one ramp at this airport 3) Additional Information: Jet-A, Prist and 100LL available 4) Operating Hours: 0600-2200L / 7 days - After Hours upon request. Fee applies For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MARTINSVILLE","KMTV","BLUE RIDGE REGIONAL AIRPORT","1","399","16-Mar-26","6.81086","0.27329","7.08415",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: All Ramps 3) Additional Information: Hours of Operation: 0800 to 1700L Daily. After hours service is available, call FBO for pricing. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MARTINSVILLE","KMTV","BLUE RIDGE REGIONAL AIRPORT","400","699","16-Mar-26","6.76086","0.27329","7.03415",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: All Ramps 3) Additional Information: Hours of Operation: 0800 to 1700L Daily. After hours service is available, call FBO for pricing. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MARTINSVILLE","KMTV","BLUE RIDGE REGIONAL AIRPORT","700","999","16-Mar-26","6.71086","0.27329","6.98415",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: All Ramps 3) Additional Information: Hours of Operation: 0800 to 1700L Daily. After hours service is available, call FBO for pricing. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","MARTINSVILLE","KMTV","BLUE RIDGE REGIONAL AIRPORT","1000","999999999","16-Mar-26","6.66086","0.27329","6.93415",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: All Ramps 3) Additional Information: Hours of Operation: 0800 to 1700L Daily. After hours service is available, call FBO for pricing. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KOFP","HOVA FLIGHT SERVICES","1","199","16-Mar-26","6.42553","0.27329","6.69882",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","RICHMOND","KOFP","HOVA FLIGHT SERVICES","200","399","16-Mar-26","6.32553","0.27329","6.59882",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","RICHMOND","KOFP","HOVA FLIGHT SERVICES","400","599","16-Mar-26","6.22553","0.27329","6.49882",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","RICHMOND","KOFP","HOVA FLIGHT SERVICES","600","999","16-Mar-26","6.12553","0.27329","6.39882",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","RICHMOND","KOFP","HOVA FLIGHT SERVICES","1000","999999999","16-Mar-26","6.02553","0.27329","6.29882",," **Price for fuel item: JET FUEL**/N/A"
"Virginia","NORFOLK","KORF","SIGNATURE FLIGHT SUPPORT","1","300","16-Mar-26","7.8731","0.27329","8.14639",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: All ramps at the airport 3) Additional Information: Prist is available /// Full Service FBO // Open:24 hrs 7 DAYS//ARINC 130.575 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NORFOLK","KORF","SIGNATURE FLIGHT SUPPORT","301","1200","16-Mar-26","7.7731","0.27329","8.04639",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: All ramps at the airport 3) Additional Information: Prist is available /// Full Service FBO // Open:24 hrs 7 DAYS//ARINC 130.575 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NORFOLK","KORF","SIGNATURE FLIGHT SUPPORT","1201","999999999","16-Mar-26","7.0031","0.27329","7.27639",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: All ramps at the airport 3) Additional Information: Prist is available /// Full Service FBO // Open:24 hrs 7 DAYS//ARINC 130.575 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","1","200","11-Mar-26","7.59158","0.27329","7.86487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","201","400","11-Mar-26","7.41158","0.27329","7.68487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","401","600","11-Mar-26","7.23158","0.27329","7.50487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","601","800","11-Mar-26","7.05158","0.27329","7.32487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","801","1000","11-Mar-26","6.86158","0.27329","7.13487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","1001","2500","11-Mar-26","6.68158","0.27329","6.95487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","2501","5000","11-Mar-26","6.06158","0.27329","6.33487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","5001","7500","11-Mar-26","5.43158","0.27329","5.70487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","ATLANTIC AVIATION","7501","999999999","11-Mar-26","4.81158","0.27329","5.08487",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 0400-2200 7 days //after hrs services available// PRIST: Available//avgas For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","NEWPORT NEWS","KPHF","RICK AVIATION","1","999999999","16-Mar-26","6.71813","0.27329","6.99142",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: Call-Out Fee applies to services provided outside of regular operating hours. Frequency:122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","DUBLIN","KPSK","NEW RIVER VALLEY","1","300","10-Mar-26","6.00706","0.27329","6.28035",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST: Premixed, Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Virginia","DUBLIN","KPSK","NEW RIVER VALLEY","301","600","10-Mar-26","5.80706","0.27329","6.08035",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST: Premixed, Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Virginia","DUBLIN","KPSK","NEW RIVER VALLEY","601","900","10-Mar-26","5.65706","0.27329","5.93035",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST: Premixed, Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Virginia","DUBLIN","KPSK","NEW RIVER VALLEY","901","999999999","10-Mar-26","5.50706","0.27329","5.78035",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST: Premixed, Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Virginia","CHESAPEAKE","KPVG","HAMPTON ROADS EXECUTIVE AIRPORT","1","299","16-Mar-26","6.04574","0.27329","6.31903",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Virginia","CHESAPEAKE","KPVG","HAMPTON ROADS EXECUTIVE AIRPORT","300","699","16-Mar-26","5.94574","0.27329","6.21903",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Virginia","CHESAPEAKE","KPVG","HAMPTON ROADS EXECUTIVE AIRPORT","700","999999999","16-Mar-26","5.79574","0.27329","6.06903",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Virginia","RICHMOND","KRIC","MILLION AIR","1","200","10-Mar-26","5.93076","0.27329","6.20405",," **Price for fuel item: JET FUEL**/**Minimum fee applies at this location** 1) Minimum Notice Required: NONE 2) Ramps serviced: Own ramp only 3) Additional Information: Hours of Operation: 24/7 PRIST: Available // ARINC: 130 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","MILLION AIR","201","500","10-Mar-26","5.86076","0.27329","6.13405",," **Price for fuel item: JET FUEL**/**Minimum fee applies at this location** 1) Minimum Notice Required: NONE 2) Ramps serviced: Own ramp only 3) Additional Information: Hours of Operation: 24/7 PRIST: Available // ARINC: 130 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","MILLION AIR","501","1500","10-Mar-26","5.68076","0.27329","5.95405",," **Price for fuel item: JET FUEL**/**Minimum fee applies at this location** 1) Minimum Notice Required: NONE 2) Ramps serviced: Own ramp only 3) Additional Information: Hours of Operation: 24/7 PRIST: Available // ARINC: 130 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","MILLION AIR","1501","999999999","10-Mar-26","5.43076","0.27329","5.70405",," **Price for fuel item: JET FUEL**/**Minimum fee applies at this location** 1) Minimum Notice Required: NONE 2) Ramps serviced: Own ramp only 3) Additional Information: Hours of Operation: 24/7 PRIST: Available // ARINC: 130 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","RICHMOND JET CTR","1","100","16-Mar-26","5.52996","0.27329","5.80325",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: Prist and Avgas available - Unicom 131.425 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","RICHMOND JET CTR","101","400","16-Mar-26","5.47996","0.27329","5.75325",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: Prist and Avgas available - Unicom 131.425 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","RICHMOND JET CTR","401","700","16-Mar-26","5.37996","0.27329","5.65325",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: Prist and Avgas available - Unicom 131.425 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","RICHMOND JET CTR","701","1200","16-Mar-26","5.32996","0.27329","5.60325",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: Prist and Avgas available - Unicom 131.425 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","RICHMOND JET CTR","1201","1800","16-Mar-26","5.17996","0.27329","5.45325",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: Prist and Avgas available - Unicom 131.425 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","RICHMOND","KRIC","RICHMOND JET CTR","1801","999999999","16-Mar-26","5.07996","0.27329","5.35325",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: Prist and Avgas available - Unicom 131.425 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","ROANOKE","KROA","SIGNATURE FLIGHT SUPPORT","1","300","16-Mar-26","7.70625","0.27329","7.97954",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:Main/Commercial/GA ramps 11) Additional Information: ARINC: 130.57// Unicom: 124.95// PRIST AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","ROANOKE","KROA","SIGNATURE FLIGHT SUPPORT","301","1200","16-Mar-26","7.61625","0.27329","7.88954",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:Main/Commercial/GA ramps 11) Additional Information: ARINC: 130.57// Unicom: 124.95// PRIST AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","ROANOKE","KROA","SIGNATURE FLIGHT SUPPORT","1201","999999999","16-Mar-26","7.30625","0.27329","7.57954",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:Main/Commercial/GA ramps 11) Additional Information: ARINC: 130.57// Unicom: 124.95// PRIST AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","1","99","10-Mar-26","6.88919","0.27329","7.16248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","100","199","10-Mar-26","6.38919","0.27329","6.66248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","200","399","10-Mar-26","6.28919","0.27329","6.56248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","400","599","10-Mar-26","6.13919","0.27329","6.41248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","600","799","10-Mar-26","6.03919","0.27329","6.31248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","800","999","10-Mar-26","5.88919","0.27329","6.16248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Virginia","WEYERS CAVE","KSHD","SHENANDOAH VALLEY REGIONAL AIRPORT","1000","999999999","10-Mar-26","5.78919","0.27329","6.06248",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE. 2) Ramps serviced: GA Ramp/ other ramps on request* 3) Additional Information: Fuel Available: JET-A, 100LL / De-icing services (Types 1 & 4) UNICOM 123.00 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","MODERN AVIATION","1","500","16-Mar-26","5.42932","1.058996716","6.48832",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: arinc 131.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","MODERN AVIATION","501","1001","16-Mar-26","5.27932","1.043471716","6.32279",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: arinc 131.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","MODERN AVIATION","1002","1500","16-Mar-26","5.15932","1.031051716","6.19037",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: arinc 131.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","MODERN AVIATION","1501","2500","16-Mar-26","5.10932","1.025876716","6.1352",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: arinc 131.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","MODERN AVIATION","2501","3500","16-Mar-26","4.95932","1.010351716","5.96967",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: arinc 131.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","MODERN AVIATION","3501","999999999","16-Mar-26","4.92932","1.007246716","5.93657",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: arinc 131.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Washington","SEATTLE","KBFI","SKYSERVICE SEATTLE","1","500","10-Mar-26","5.45624","1.061906353","6.51815",," **Price for fuel item: JET FUEL**/N/A"
"Washington","SEATTLE","KBFI","SKYSERVICE SEATTLE","501","1000","10-Mar-26","5.30624","1.046381353","6.35262",," **Price for fuel item: JET FUEL**/N/A"
"Washington","SEATTLE","KBFI","SKYSERVICE SEATTLE","1001","1500","10-Mar-26","5.25624","1.041206353","6.29745",," **Price for fuel item: JET FUEL**/N/A"
"Washington","SEATTLE","KBFI","SKYSERVICE SEATTLE","1501","2500","10-Mar-26","5.20624","1.036031353","6.24227",," **Price for fuel item: JET FUEL**/N/A"
"Washington","SEATTLE","KBFI","SKYSERVICE SEATTLE","2501","999999999","10-Mar-26","5.05624","1.020506353","6.07675",," **Price for fuel item: JET FUEL**/N/A"
"Washington","SEATTLE","KBFI","SIGNATURE FLIGHT SUPPORT","1","500","16-Mar-26","6.0647","1.124903976","7.1896",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:EVERYWHERE EXCEPT THE OTHER FBO 3) Additional Information: FBO is operational 24/7. Prist and Avgas is available. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Washington","SEATTLE","KBFI","SIGNATURE FLIGHT SUPPORT","501","1200","16-Mar-26","5.9647","1.114553976","7.07925",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:EVERYWHERE EXCEPT THE OTHER FBO 3) Additional Information: FBO is operational 24/7. Prist and Avgas is available. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Washington","SEATTLE","KBFI","SIGNATURE FLIGHT SUPPORT","1201","5000","16-Mar-26","5.8647","1.104203976","6.9689",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:EVERYWHERE EXCEPT THE OTHER FBO 3) Additional Information: FBO is operational 24/7. Prist and Avgas is available. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
