Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,VI,Kingshill  St. Croix,TISX,STX,"Bohlke International Airways",,"1000","99999",6.2769 ,3/2/2026,T,3407725932,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel prices change every Monday at TISX.  For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com    The Total Price listed for this location includes Fuel Cost  Into Plane Fee  Gross Receipt Tax  and Flow Fee.,,
No,VT,South Burlington,KBTV,BTV,"Heritage Aviation",,"1","199",5.9586 ,3/3/2026,T,,www.flyheritage.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,VT,South Burlington,KBTV,BTV,"Heritage Aviation",,"200","499",5.6911 ,3/3/2026,T,,www.flyheritage.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,VT,South Burlington,KBTV,BTV,"Heritage Aviation",,"500","749",5.3701 ,3/3/2026,T,,www.flyheritage.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,VT,South Burlington,KBTV,BTV,"Heritage Aviation",,"750","999",5.1026 ,3/3/2026,T,,www.flyheritage.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,VT,South Burlington,KBTV,BTV,"Heritage Aviation",,"1000","1999",4.8886 ,3/3/2026,T,,www.flyheritage.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,VT,South Burlington,KBTV,BTV,"Heritage Aviation",,"2000","99999",4.6746 ,3/3/2026,T,,www.flyheritage.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,VT,North Clarendon,KRUT,RUT,"Modern Aviation - RUT",,"1","349",7.5872 ,3/3/2026,T,8027755696,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,VT,North Clarendon,KRUT,RUT,"Modern Aviation - RUT",,"350","799",7.4706 ,3/3/2026,T,8027755696,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,VT,North Clarendon,KRUT,RUT,"Modern Aviation - RUT",,"800","1199",7.3434 ,3/3/2026,T,8027755696,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,VT,North Clarendon,KRUT,RUT,"Modern Aviation - RUT",,"1200","99999",7.2798 ,3/3/2026,T,8027755696,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WA,Seattle,KBFI,BFI,"Signature Aviation - BFI",,"1","500",6.1023 ,3/4/2026,F,2067679333,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,WA,Seattle,KBFI,BFI,"Signature Aviation - BFI",,"501","1200",5.9917 ,3/4/2026,F,2067679333,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,WA,Seattle,KBFI,BFI,"Signature Aviation - BFI",,"1201","5000",5.8812 ,3/4/2026,F,2067679333,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,WA,Seattle,KBFI,BFI,"Signature Aviation - BFI",,"5001","10000",5.6601 ,3/4/2026,F,2067679333,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,WA,Seattle,KBFI,BFI,"Signature Aviation - BFI",,"10001","99999",5.4390 ,3/4/2026,F,2067679333,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,WA,Seattle,KBFI,BFI,"Skyservice Seattle - BFI",,"1","500",5.0939 ,3/3/2026,T,,https://www.skyservice.com/fbo/seattle-kbfi/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,WA,Seattle,KBFI,BFI,"Skyservice Seattle - BFI",,"501","1000",4.9284 ,3/3/2026,T,,https://www.skyservice.com/fbo/seattle-kbfi/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,WA,Seattle,KBFI,BFI,"Skyservice Seattle - BFI",,"1001","1500",4.8733 ,3/3/2026,T,,https://www.skyservice.com/fbo/seattle-kbfi/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,WA,Seattle,KBFI,BFI,"Skyservice Seattle - BFI",,"1501","2500",4.8181 ,3/3/2026,T,,https://www.skyservice.com/fbo/seattle-kbfi/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,WA,Seattle,KBFI,BFI,"Skyservice Seattle - BFI",,"2501","99999",4.6527 ,3/3/2026,T,,https://www.skyservice.com/fbo/seattle-kbfi/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing  800-466-2778.,,
No,WA,Deer Park,KDEW,DEW,"City of Deer Park",,"1","500",6.1974 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Deer Park,KDEW,DEW,"City of Deer Park",,"501","750",6.0893 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Deer Park,KDEW,DEW,"City of Deer Park",,"751","1000",5.9271 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Deer Park,KDEW,DEW,"City of Deer Park",,"1000","99999",5.7109 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Wenatchee,KEAT,EAT,"Pangborn Aviation Services",,"1","200",6.4385 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Wenatchee,KEAT,EAT,"Pangborn Aviation Services",,"201","400",6.2759 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Wenatchee,KEAT,EAT,"Pangborn Aviation Services",,"401","700",6.1133 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Wenatchee,KEAT,EAT,"Pangborn Aviation Services",,"701","1000",6.0049 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Wenatchee,KEAT,EAT,"Pangborn Aviation Services",,"1001","99999",5.8965 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Ephrata,KEPH,EPH,"Port of Ephrata",,"1","500",6.4032 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Ephrata,KEPH,EPH,"Port of Ephrata",,"501","1000",6.0022 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Ephrata,KEPH,EPH,"Port of Ephrata",,"1001","99999",5.5902 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Spokane,KGEG,GEG,"Aero Center Spokane",,"1","500",6.1487 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Spokane,KGEG,GEG,"Aero Center Spokane",,"501","1000",6.0396 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Spokane,KGEG,GEG,"Aero Center Spokane",,"1001","99999",5.9305 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WA,Spokane,KGEG,GEG,"Signature Aviation - GEG",,"1","300",6.9556 ,3/4/2026,F,5094555272,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,WA,Spokane,KGEG,GEG,"Signature Aviation - GEG",,"301","1200",6.8138 ,3/4/2026,F,5094555272,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,WA,Spokane,KGEG,GEG,"Signature Aviation - GEG",,"1201","99999",6.7374 ,3/4/2026,F,5094555272,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,WA,Moses Lake,KMWH,MWH,"Million Air - MWH",,"1","175",7.0635 ,3/3/2026,T,5097622299,www.millionair.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Moses Lake,KMWH,MWH,"Million Air - MWH",,"176","475",7.0094 ,3/3/2026,T,5097622299,www.millionair.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Moses Lake,KMWH,MWH,"Million Air - MWH",,"476","1125",6.9012 ,3/3/2026,T,5097622299,www.millionair.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Moses Lake,KMWH,MWH,"Million Air - MWH",,"1126","2175",6.8471 ,3/3/2026,T,5097622299,www.millionair.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Moses Lake,KMWH,MWH,"Million Air - MWH",,"2176","99999",6.7930 ,3/3/2026,T,5097622299,www.millionair.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Olympia,KOLM,OLM,"Glacier Aviation",,"1","249",5.4801 ,3/3/2026,T,3607530083,www.helicopterflightschool.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Olympia,KOLM,OLM,"Glacier Aviation",,"250","499",5.3704 ,3/3/2026,T,3607530083,www.helicopterflightschool.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Olympia,KOLM,OLM,"Glacier Aviation",,"500","999",5.2607 ,3/3/2026,T,3607530083,www.helicopterflightschool.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Olympia,KOLM,OLM,"Glacier Aviation",,"1000","1499",5.1510 ,3/3/2026,T,3607530083,www.helicopterflightschool.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Olympia,KOLM,OLM,"Glacier Aviation",,"1500","99999",5.0413 ,3/3/2026,T,3607530083,www.helicopterflightschool.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WA,Everett,KPAE,PAE,"Propeller Aero Services",,"1","125",6.4644 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing.  800-466-2778,,
No,WA,Everett,KPAE,PAE,"Propeller Aero Services",,"126","500",6.2434 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing.  800-466-2778,,
No,WA,Everett,KPAE,PAE,"Propeller Aero Services",,"501","1250",6.1329 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing.  800-466-2778,,
No,WA,Everett,KPAE,PAE,"Propeller Aero Services",,"1251","2500",6.0224 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing.  800-466-2778,,
No,WA,Everett,KPAE,PAE,"Propeller Aero Services",,"2501","99999",5.9119 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing.  800-466-2778,,
No,WA,Pullman,KPUW,PUW,"Inter-State Aviation",,"1","250",6.0230 ,3/3/2026,T,5093341751,www.inter-stateaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Pullman,KPUW,PUW,"Inter-State Aviation",,"251","500",5.7530 ,3/3/2026,T,5093341751,www.inter-stateaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Pullman,KPUW,PUW,"Inter-State Aviation",,"501","750",5.5910 ,3/3/2026,T,5093341751,www.inter-stateaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Pullman,KPUW,PUW,"Inter-State Aviation",,"751","1000",5.4290 ,3/3/2026,T,5093341751,www.inter-stateaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Pullman,KPUW,PUW,"Inter-State Aviation",,"1001","99999",5.3426 ,3/3/2026,T,5093341751,www.inter-stateaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Bremerton,KPWT,PWT,"Avian Flight Center",,"1","500",7.4975 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Bremerton,KPWT,PWT,"Avian Flight Center",,"501","900",7.3883 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Bremerton,KPWT,PWT,"Avian Flight Center",,"901","1199",7.2791 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Bremerton,KPWT,PWT,"Avian Flight Center",,"1200","99999",7.1699 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Renton,KRNT,RNT,"Vesper Aviation",,"1","324",6.2922 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Renton,KRNT,RNT,"Vesper Aviation",,"325","749",6.0712 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Renton,KRNT,RNT,"Vesper Aviation",,"750","99999",5.8502 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Seattle,KSEA,SEA,"Signature Aviation - SEA",,"1","500",9.0334 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,WA,Seattle,KSEA,SEA,"Signature Aviation - SEA",,"501","1200",8.9009 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,WA,Seattle,KSEA,SEA,"Signature Aviation - SEA",,"1201","99999",8.7685 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,WA,Spokane,KSFF,SFF,"Aero Center Felts Field",,"1","200",6.3628 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Spokane,KSFF,SFF,"Aero Center Felts Field",,"201","500",6.0901 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Spokane,KSFF,SFF,"Aero Center Felts Field",,"501","99999",5.9264 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Gig Harbor,KTIW,TIW,"Tacoma Narrows Aviation",,"1","400",5.6762 ,3/3/2026,T,2538588485,www.narrowsaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Gig Harbor,KTIW,TIW,"Tacoma Narrows Aviation",,"401","1000",5.5141 ,3/3/2026,T,2538588485,www.narrowsaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Gig Harbor,KTIW,TIW,"Tacoma Narrows Aviation",,"1001","99999",5.3519 ,3/3/2026,T,2538588485,www.narrowsaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Yakima,KYKM,YKM,"McCormick Air Center LLC",,"1","200",6.3588 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Yakima,KYKM,YKM,"McCormick Air Center LLC",,"201","500",6.2503 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Yakima,KYKM,YKM,"McCormick Air Center LLC",,"501","750",5.8163 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Yakima,KYKM,YKM,"McCormick Air Center LLC",,"751","1100",5.4908 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Yakima,KYKM,YKM,"McCormick Air Center LLC",,"1101","1500",5.3823 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WA,Yakima,KYKM,YKM,"McCormick Air Center LLC",,"1501","99999",5.2738 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Appleton,KATW,ATW,"Appleton Flight Center",,"1","200",5.4490 ,3/3/2026,T,9207383025,www.appletonflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Appleton,KATW,ATW,"Appleton Flight Center",,"201","500",5.2990 ,3/3/2026,T,9207383025,www.appletonflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Appleton,KATW,ATW,"Appleton Flight Center",,"501","1000",5.0490 ,3/3/2026,T,9207383025,www.appletonflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Appleton,KATW,ATW,"Appleton Flight Center",,"1001","99999",4.7990 ,3/3/2026,T,9207383025,www.appletonflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Baraboo,KDLL,DLL,"Spring City Aviation",,"1","300",5.2059 ,3/3/2026,T,,https://springcityaviation.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Baraboo,KDLL,DLL,"Spring City Aviation",,"301","500",5.1059 ,3/3/2026,T,,https://springcityaviation.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Baraboo,KDLL,DLL,"Spring City Aviation",,"501","99999",5.0059 ,3/3/2026,T,,https://springcityaviation.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"1","300",6.5519 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"301","400",6.5019 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"401","500",6.4519 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"501","600",6.3519 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"601","700",6.1519 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"701","800",6.0019 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"801","1000",5.7519 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WI,Eau Claire,KEAU,EAU,"Hawthorne Global Aviation Services - EAU",,"1001","99999",5.5019 ,3/3/2026,F,7158357150,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Eagle River,KEGV,EGV,"Eagle River Airport",,"1","300",6.8692 ,3/7/2026,T,,www.erairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KEGV CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  		  ,,
No,WI,Eagle River,KEGV,EGV,"Eagle River Airport",,"301","500",6.7692 ,3/7/2026,T,,www.erairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KEGV CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  		  ,,
No,WI,Eagle River,KEGV,EGV,"Eagle River Airport",,"501","99999",6.6692 ,3/7/2026,T,,www.erairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KEGV CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  		  ,,
No,WI,Kenosha,KENW,ENW,"AVP/ Kenosha Aviation",,"1","249",4.7360 ,3/3/2026,T,2626059522,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Kenosha,KENW,ENW,"AVP/ Kenosha Aviation",,"250","499",4.6860 ,3/3/2026,T,2626059522,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Kenosha,KENW,ENW,"AVP/ Kenosha Aviation",,"500","99999",4.6360 ,3/3/2026,T,2626059522,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Green Bay,KGRB,GRB,"Avflight Green Bay",,"1","299",4.4980 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,(Fly Louie Alliance),,
No,WI,Green Bay,KGRB,GRB,"Avflight Green Bay",,"300","499",4.4480 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,(Fly Louie Alliance),,
No,WI,Green Bay,KGRB,GRB,"Avflight Green Bay",,"500","99999",4.3780 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,(Fly Louie Alliance),,
No,WI,Janesville,KJVL,JVL,"Revv Aviation",,"1","500",5.9180 ,3/3/2026,T,,https://revvaviation.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Janesville,KJVL,JVL,"Revv Aviation",,"501","2000",5.6180 ,3/3/2026,T,,https://revvaviation.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Janesville,KJVL,JVL,"Revv Aviation",,"2001","99999",5.3180 ,3/3/2026,T,,https://revvaviation.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,La Crosse,KLSE,LSE,"Colgan Air Services",,"1","200",7.0328 ,3/7/2026,T,6087838050,www.colgan-air.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KLSE CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,WI,La Crosse,KLSE,LSE,"Colgan Air Services",,"201","500",6.8828 ,3/7/2026,T,6087838050,www.colgan-air.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KLSE CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,WI,La Crosse,KLSE,LSE,"Colgan Air Services",,"501","999",6.5828 ,3/7/2026,T,6087838050,www.colgan-air.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KLSE CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
