"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Texas","SONORA","9TE2","JL BAR RANCH AND RESORT AIRPORT","501","1000","09-Mar-26","5.47007","0.22329","5.69336",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced:OWN RAMP 3) Additional Information: Prist and Avgas available For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Texas","SONORA","9TE2","JL BAR RANCH AND RESORT AIRPORT","1001","999999999","09-Mar-26","5.42007","0.22329","5.64336",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced:OWN RAMP 3) Additional Information: Prist and Avgas available For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Texas","ABILENE","KABI","FREEMAN JET CENTER","1","175","03-Mar-26","5.76854","0.22329","5.99183",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","ABILENE","KABI","FREEMAN JET CENTER","176","475","03-Mar-26","5.66854","0.22329","5.89183",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","ABILENE","KABI","FREEMAN JET CENTER","476","1125","03-Mar-26","5.56854","0.22329","5.79183",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","ABILENE","KABI","FREEMAN JET CENTER","1126","2175","03-Mar-26","5.46854","0.22329","5.69183",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","ABILENE","KABI","FREEMAN JET CENTER","2176","999999999","03-Mar-26","5.36854","0.22329","5.59183",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","WACO","KACT","TEXAS AERO","1","175","09-Mar-26","5.14294","0.22329","5.36623",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:THEIR OWN RAMP 3) Additional Information: PRIST:Premixed FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Texas","WACO","KACT","TEXAS AERO","176","475","09-Mar-26","5.04294","0.22329","5.26623",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:THEIR OWN RAMP 3) Additional Information: PRIST:Premixed FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Texas","WACO","KACT","TEXAS AERO","476","1125","09-Mar-26","4.94294","0.22329","5.16623",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:THEIR OWN RAMP 3) Additional Information: PRIST:Premixed FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Texas","WACO","KACT","TEXAS AERO","1126","2175","09-Mar-26","4.84294","0.22329","5.06623",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:THEIR OWN RAMP 3) Additional Information: PRIST:Premixed FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Texas","WACO","KACT","TEXAS AERO","2176","999999999","09-Mar-26","4.74294","0.22329","4.96623",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced:THEIR OWN RAMP 3) Additional Information: PRIST:Premixed FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Texas","DALLAS","KADS","MILLION AIR","1","500","03-Mar-26","5.00506","0.22329","5.22835",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: //HOURS OF OPERATION: 24/7 //PRIST AVAILABLE ) //UNICOM: 129.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KADS","MILLION AIR","501","1001","03-Mar-26","4.80506","0.22329","5.02835",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: //HOURS OF OPERATION: 24/7 //PRIST AVAILABLE ) //UNICOM: 129.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KADS","MILLION AIR","1002","999999999","03-Mar-26","4.60506","0.22329","4.82835",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:Own Ramp 3) Additional Information: //HOURS OF OPERATION: 24/7 //PRIST AVAILABLE ) //UNICOM: 129.025 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KADS","ATLANTIC AVIATION","1","200","04-Mar-26","5.77448","0.22329","5.99777",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No Notice required 2) Ramps serviced:EVERYWHERE EXCEPT THE MILLION AIR RAMP 3) Additional Information: PRIST Avail. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","DALLAS","KADS","ATLANTIC AVIATION","201","400","04-Mar-26","5.48448","0.22329","5.70777",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No Notice required 2) Ramps serviced:EVERYWHERE EXCEPT THE MILLION AIR RAMP 3) Additional Information: PRIST Avail. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","DALLAS","KADS","ATLANTIC AVIATION","401","600","04-Mar-26","5.18448","0.22329","5.40777",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No Notice required 2) Ramps serviced:EVERYWHERE EXCEPT THE MILLION AIR RAMP 3) Additional Information: PRIST Avail. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","DALLAS","KADS","ATLANTIC AVIATION","601","800","04-Mar-26","4.89448","0.22329","5.11777",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No Notice required 2) Ramps serviced:EVERYWHERE EXCEPT THE MILLION AIR RAMP 3) Additional Information: PRIST Avail. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","DALLAS","KADS","ATLANTIC AVIATION","801","1000","04-Mar-26","4.59448","0.22329","4.81777",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No Notice required 2) Ramps serviced:EVERYWHERE EXCEPT THE MILLION AIR RAMP 3) Additional Information: PRIST Avail. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","DALLAS","KADS","ATLANTIC AVIATION","1001","999999999","04-Mar-26","4.30448","0.22329","4.52777",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No Notice required 2) Ramps serviced:EVERYWHERE EXCEPT THE MILLION AIR RAMP 3) Additional Information: PRIST Avail. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","DALLAS","KADS","GALAXY FBO","1","500","09-Mar-26","4.44503","0.22329","4.66832",," **Price for fuel item: JET FUEL**/N/A"
"Texas","DALLAS","KADS","GALAXY FBO","501","1000","09-Mar-26","4.24503","0.22329","4.46832",," **Price for fuel item: JET FUEL**/N/A"
"Texas","DALLAS","KADS","GALAXY FBO","1001","2000","09-Mar-26","4.14503","0.22329","4.36832",," **Price for fuel item: JET FUEL**/N/A"
"Texas","DALLAS","KADS","GALAXY FBO","2001","999999999","09-Mar-26","4.04503","0.22329","4.26832",," **Price for fuel item: JET FUEL**/N/A"
"Texas","FORT WORTH","KAFW","ALLIANCE AVIATION SERVICES","1","1000","09-Mar-26","6.00023","0.22329","6.22352",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp Only 3) Additional Information: for more information please contact your local fuel logistics team on fuel24@wfscorp.com ALLIANCE AVIATION SERVICES IS A MEMBER OF THE WORLD FUEL SERVICES AIR ELITE NETWORK."
"Texas","FORT WORTH","KAFW","ALLIANCE AVIATION SERVICES","1001","999999999","09-Mar-26","5.65023","0.22329","5.87352",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp Only 3) Additional Information: for more information please contact your local fuel logistics team on fuel24@wfscorp.com ALLIANCE AVIATION SERVICES IS A MEMBER OF THE WORLD FUEL SERVICES AIR ELITE NETWORK."
"Texas","AMARILLO","KAMA","SIGNATURE FLIGHT SUPPORT","1","300","10-Mar-26","6.30275","0.22329","6.52604",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AMARILLO","KAMA","SIGNATURE FLIGHT SUPPORT","301","1200","10-Mar-26","6.20275","0.22329","6.42604",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AMARILLO","KAMA","SIGNATURE FLIGHT SUPPORT","1201","5000","10-Mar-26","5.95275","0.22329","6.17604",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AMARILLO","KAMA","SIGNATURE FLIGHT SUPPORT","5001","10000","10-Mar-26","5.50275","0.22329","5.72604",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AMARILLO","KAMA","SIGNATURE FLIGHT SUPPORT","10001","999999999","10-Mar-26","5.50275","0.22329","5.72604",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","1","200","04-Mar-26","8.45188","0.22329","8.67517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","201","400","04-Mar-26","7.93188","0.22329","8.15517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","401","600","04-Mar-26","7.40188","0.22329","7.62517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","601","800","04-Mar-26","6.88188","0.22329","7.10517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","801","1000","04-Mar-26","6.35188","0.22329","6.57517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","1001","2500","04-Mar-26","5.83188","0.22329","6.05517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","2501","5000","04-Mar-26","5.11188","0.22329","5.33517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","ATLANTIC AVIATION-FBO","5001","999999999","04-Mar-26","4.40188","0.22329","4.62517",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP AND THE MAITENANCE RAMP 3) Additional Information: PRIST:CALL FOR PRICING FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","SIGNATURE FLIGHT SUPPORT","1","300","10-Mar-26","5.77155","0.22329","5.99484",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST AND AVGAS AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","AUSTIN","KAUS","SIGNATURE FLIGHT SUPPORT","301","1200","10-Mar-26","5.54155","0.22329","5.76484",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST AND AVGAS AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","AUSTIN","KAUS","SIGNATURE FLIGHT SUPPORT","1201","999999999","10-Mar-26","5.41155","0.22329","5.63484",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST AND AVGAS AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Texas","AUSTIN","KAUS","MILLION AIR AUSTIN","1","400","09-Mar-26","5.5817","0.22329","5.80499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:Own Ramp-24/7 7 DAYS ///Located at the end of 35Right (south side) 3) Additional Information: 2 Crew Car available-Arinc 130.600 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","MILLION AIR AUSTIN","401","1000","09-Mar-26","5.5317","0.22329","5.75499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:Own Ramp-24/7 7 DAYS ///Located at the end of 35Right (south side) 3) Additional Information: 2 Crew Car available-Arinc 130.600 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","AUSTIN","KAUS","MILLION AIR AUSTIN","1001","999999999","09-Mar-26","5.4817","0.22329","5.70499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced:Own Ramp-24/7 7 DAYS ///Located at the end of 35Right (south side) 3) Additional Information: 2 Crew Car available-Arinc 130.600 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","HOUSTON","KAXH","HOUSTON SOUTHWEST AIRPORT","1","500","03-Mar-26","4.57306","0.22329","4.79635",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: UNICOM 123.00 / Prist and AVGAS available 4) Operating Hours: 24/7/365 For more information, please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","HOUSTON","KAXH","HOUSTON SOUTHWEST AIRPORT","501","1000","03-Mar-26","4.55306","0.22329","4.77635",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: UNICOM 123.00 / Prist and AVGAS available 4) Operating Hours: 24/7/365 For more information, please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","HOUSTON","KAXH","HOUSTON SOUTHWEST AIRPORT","1001","1500","03-Mar-26","4.42306","0.22329","4.64635",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: UNICOM 123.00 / Prist and AVGAS available 4) Operating Hours: 24/7/365 For more information, please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","HOUSTON","KAXH","HOUSTON SOUTHWEST AIRPORT","1501","2000","03-Mar-26","4.37306","0.22329","4.59635",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: UNICOM 123.00 / Prist and AVGAS available 4) Operating Hours: 24/7/365 For more information, please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","HOUSTON","KAXH","HOUSTON SOUTHWEST AIRPORT","2001","999999999","03-Mar-26","4.12306","0.22329","4.34635",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own Ramp 3) Additional Information: UNICOM 123.00 / Prist and AVGAS available 4) Operating Hours: 24/7/365 For more information, please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","NEW BRAUNFELS","KBAZ","CITY OF NEW BRAUNFELS","1","250","09-Mar-26","4.92791","0.22329","5.1512",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: NONE 2) Ramps serviced: EVERYWHERE 3) Additional Information: 24-hour 100LL and Jet-A (Premix) self-serve pumps located on the northwest ramp along taxiway Alpha for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","NEW BRAUNFELS","KBAZ","CITY OF NEW BRAUNFELS","251","500","09-Mar-26","4.72791","0.22329","4.9512",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: NONE 2) Ramps serviced: EVERYWHERE 3) Additional Information: 24-hour 100LL and Jet-A (Premix) self-serve pumps located on the northwest ramp along taxiway Alpha for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","NEW BRAUNFELS","KBAZ","CITY OF NEW BRAUNFELS","501","750","09-Mar-26","4.62791","0.22329","4.8512",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: NONE 2) Ramps serviced: EVERYWHERE 3) Additional Information: 24-hour 100LL and Jet-A (Premix) self-serve pumps located on the northwest ramp along taxiway Alpha for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","NEW BRAUNFELS","KBAZ","CITY OF NEW BRAUNFELS","751","1000","09-Mar-26","4.47791","0.22329","4.7012",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: NONE 2) Ramps serviced: EVERYWHERE 3) Additional Information: 24-hour 100LL and Jet-A (Premix) self-serve pumps located on the northwest ramp along taxiway Alpha for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","NEW BRAUNFELS","KBAZ","CITY OF NEW BRAUNFELS","1001","999999999","09-Mar-26","4.32791","0.22329","4.5512",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: NONE 2) Ramps serviced: EVERYWHERE 3) Additional Information: 24-hour 100LL and Jet-A (Premix) self-serve pumps located on the northwest ramp along taxiway Alpha for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","BRADY","KBBD","CITY OF BRADY AIRPORT","1","999999999","03-Mar-26","3.89483","0.22329","4.11812",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:30 Minutes. 2) Ramps serviced:EVERYWHERE 3) Additional Information: PRIST is PRE-MIXED: CALL OUT FEE CALL FOR RATES FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","FALFURRIAS","KBKS","COSBY AIR","1","999999999","03-Mar-26","5.53989","0.22329","5.76318",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:N/A 2) Ramps serviced: Can fuel on all ramps 3) Additional Information: MAR-OCT MON-FRI 0900-1600, NOV-FEB 0900-1700 FOR ATTENDANT AFT HRS CALL WFS. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Texas","BURNET","KBMQ","CROSBY FLYING SERVICES LLC","1","99","09-Mar-26","5.16636","0.22329","5.38965",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","BURNET","KBMQ","CROSBY FLYING SERVICES LLC","100","499","09-Mar-26","5.11636","0.22329","5.33965",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","BURNET","KBMQ","CROSBY FLYING SERVICES LLC","500","999999999","09-Mar-26","5.06636","0.22329","5.28965",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","BIG SPRING","KBPG","CITY OF BIG SPRING","1","999999999","09-Mar-26","4.44973","0.22329","4.67302",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Texas","BEAUMONT","KBPT","JACK BROOKS REGIONAL AIRPORT","1","999999999","09-Mar-26","6.31186","0.22329","6.53515",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:One Hour 2) Ramps serviced: Can access all ramps 3) Additional Information: 24 hours 7 days a week/ Avgas and Prist available for more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Texas","BROWNSVILLE","KBRO","SOUTHMOST AVN","1","199","03-Mar-26","4.64277","0.22329","4.86606",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:1 Hour notice 2) Ramps serviced:Southmost Aviation Ramp Area 3) Additional Information: PRIST & AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","BROWNSVILLE","KBRO","SOUTHMOST AVN","200","499","03-Mar-26","3.79277","0.22329","4.01606",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:1 Hour notice 2) Ramps serviced:Southmost Aviation Ramp Area 3) Additional Information: PRIST & AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","BROWNSVILLE","KBRO","SOUTHMOST AVN","500","1499","03-Mar-26","3.74277","0.22329","3.96606",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:1 Hour notice 2) Ramps serviced:Southmost Aviation Ramp Area 3) Additional Information: PRIST & AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","BROWNSVILLE","KBRO","SOUTHMOST AVN","1500","999999999","03-Mar-26","3.69277","0.22329","3.91606",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:1 Hour notice 2) Ramps serviced:Southmost Aviation Ramp Area 3) Additional Information: PRIST & AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","BROWNSVILLE","KBRO","HUNT PAN AM","1","500","02-Mar-26","3.9591","0.22329","4.18239",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:One Hour 2) Ramps serviced:ALL RAMPS And CARGO RAMP 3) Additional Information: PRIST and AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM ATfuel24@wfscorp.com"
"Texas","BROWNSVILLE","KBRO","HUNT PAN AM","501","1000","02-Mar-26","3.8091","0.22329","4.03239",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:One Hour 2) Ramps serviced:ALL RAMPS And CARGO RAMP 3) Additional Information: PRIST and AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM ATfuel24@wfscorp.com"
"Texas","BROWNSVILLE","KBRO","HUNT PAN AM","1001","999999999","02-Mar-26","3.7091","0.22329","3.93239",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:One Hour 2) Ramps serviced:ALL RAMPS And CARGO RAMP 3) Additional Information: PRIST and AVGAS Available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM ATfuel24@wfscorp.com"
"Texas","COLLEGE STATION","KCLL","ASTIN AVIATION","1","999999999","03-Mar-26","5.67564","0.22329","5.89893",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:Everywhere 3) Additional Information: Prist and Avgas available Operating Hours: 0600 - 2200 7 DAYS A WEEK/ Fueling after hours available $150 flat rate. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","WACO","KCNW","SERVION OF WACO","1","999999999","03-Mar-26","4.69323","0.22329","4.91652",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: EVERYWHERE ON THE AIRFIELD 3) Additional Information: AVGAS is available for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","COTULLA","KCOT","PAGE AVIATION","1","99","03-Mar-26","4.80501","0.22329","5.0283",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: As soon as possible 2) Ramps serviced: Own Ramps 3) Additional Information: Operating Hours: 0800 -1800 lcl 7 days a week. JET-A and Avgas and Prist Available for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","COTULLA","KCOT","PAGE AVIATION","100","299","03-Mar-26","4.60501","0.22329","4.8283",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: As soon as possible 2) Ramps serviced: Own Ramps 3) Additional Information: Operating Hours: 0800 -1800 lcl 7 days a week. JET-A and Avgas and Prist Available for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","COTULLA","KCOT","PAGE AVIATION","300","599","03-Mar-26","4.50501","0.22329","4.7283",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: As soon as possible 2) Ramps serviced: Own Ramps 3) Additional Information: Operating Hours: 0800 -1800 lcl 7 days a week. JET-A and Avgas and Prist Available for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","COTULLA","KCOT","PAGE AVIATION","600","999","03-Mar-26","4.40501","0.22329","4.6283",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: As soon as possible 2) Ramps serviced: Own Ramps 3) Additional Information: Operating Hours: 0800 -1800 lcl 7 days a week. JET-A and Avgas and Prist Available for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","COTULLA","KCOT","PAGE AVIATION","1000","999999999","03-Mar-26","4.30501","0.22329","4.5283",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: As soon as possible 2) Ramps serviced: Own Ramps 3) Additional Information: Operating Hours: 0800 -1800 lcl 7 days a week. JET-A and Avgas and Prist Available for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
